user,value
498,9
943,44
265,44
276,11
270,41
266,11
455,11
575,42
536,20
477,11
560,22
89,42
677,42
854,42
610,11
626,11
192,11
261,42
839,11
416,28
126,27
752,18
685,11
772,27
576,11
642,27
849,3
171,41
367,41
931,34
597,11
752,42
685,18
39,25
330,42
586,45
288,42
643,26
714,42
735,21
265,42
581,27
424,42
714,23
29,26
806,18
297,42
570,23
134,11
516,11
114,22
241,26
446,27
559,35
242,11
577,11
903,44
34,23
910,34
241,40
815,22
396,29
694,11
236,11
394,11
423,42
839,42
205,44
438,34
400,11
397,18
609,11
811,26
125,41
168,23
586,11
641,24
508,23
825,13
922,42
53,11
573,25
684,11
729,9
297,11
342,27
846,42
559,11
624,11
602,42
544,22
655,6
554,26
134,20
844,11
347,18
5,22
595,4
278,27
992,22
217,34
330,11
717,16
4,27
218,31
571,26
157,27
237,11
905,7
245,11
721,11
299,26
455,42
192,27
798,19
780,26
449,26
607,11
908,23
309,42
277,43
760,34
139,22
276,28
863,11
32,26
392,9
16,34
184,43
5,42
542,11
718,42
838,9
898,22
609,22
355,42
441,7
395,42
871,11
118,41
808,34
495,26
264,6
1,42
26,26
518,20
213,11
643,42
358,42
831,49
829,41
15,11
30,34
232,42
583,11
275,26
225,42
104,42
488,22
94,11
75,42
768,42
305,32
368,35
749,11
32,11
933,11
284,43
983,22
648,42
443,11
777,11
918,20
701,42
251,7
121,11
925,40
793,25
540,11
135,42
238,24
883,11
684,42
455,11
413,42
30,26
352,11
238,39
528,20
98,26
563,42
842,42
168,14
671,11
231,42
102,27
426,22
640,4
999,20
511,18
375,2
654,11
836,27
555,18
94,22
831,36
500,11
823,42
25,34
35,22
360,42
676,40
595,11
810,11
941,22
448,41
835,42
373,42
303,41
761,42
934,26
223,10
848,42
738,11
245,9
505,42
291,42
494,22
159,42
603,41
931,39
815,26
952,11
792,27
690,11
238,42
901,34
514,11
180,11
143,48
937,47
112,42
119,20
983,40
530,15
194,11
522,42
306,42
360,41
78,11
102,48
526,11
545,23
297,39
168,42
484,42
67,41
306,41
80,42
881,41
803,22
40,44
729,11
529,15
69,42
939,22
791,11
67,11
317,26
677,11
802,42
608,42
248,24
320,42
689,35
867,44
155,11
897,44
296,26
581,23
651,41
805,11
195,25
876,40
443,11
304,26
5,41
448,22
868,42
209,18
181,22
170,41
23,20
207,42
931,41
891,42
129,40
494,34
328,26
732,27
975,42
469,22
461,44
868,26
374,5
486,42
192,47
261,22
537,42
928,42
394,11
274,11
256,31
519,47
860,22
851,22
497,26
685,41
331,44
602,27
624,39
875,25
744,48
847,22
685,42
199,9
248,41
310,42
761,22
692,42
647,40
941,39
141,42
632,35
981,22
130,41
316,11
827,42
58,15
400,42
498,42
354,42
241,42
692,40
131,47
833,42
510,42
647,27
298,27
412,20
613,42
675,11
895,39
477,42
792,42
507,11
508,20
79,22
415,41
988,28
569,42
169,39
868,11
762,10
460,11
399,44
616,42
243,42
595,26
970,20
829,40
217,41
292,32
343,20
138,42
746,27
308,41
952,11
772,47
20,11
223,22
350,11
923,23
827,42
873,41
819,34
229,36
645,42
549,42
448,21
119,18
884,22
169,42
584,26
390,20
576,9
976,11
270,42
857,42
123,34
450,22
403,11
863,26
117,25
948,34
925,11
931,48
97,7
56,25
110,11
827,42
198,42
108,39
536,23
642,11
849,40
150,11
94,26
198,25
572,9
511,42
111,42
167,42
831,18
579,26
492,42
259,40
66,27
723,11
30,26
221,34
861,43
382,42
21,22
333,42
785,22
897,44
817,11
342,22
317,33
441,26
564,11
908,11
954,11
331,42
489,21
277,22
950,23
573,42
212,18
693,22
864,22
711,27
184,9
611,11
591,42
870,11
747,11
900,42
542,22
550,26
383,9
176,41
343,18
384,42
504,11
908,23
81,26
41,42
952,11
84,23
155,42
823,26
856,11
14,11
572,34
746,42
244,11
738,34
100,41
548,41
370,42
50,42
916,22
772,34
980,42
218,11
383,34
375,44
347,6
297,27
401,34
874,41
300,23
830,42
511,42
586,11
724,15
608,11
16,27
958,42
582,25
138,42
812,20
630,26
139,42
556,20
671,42
202,11
674,23
94,34
944,27
815,42
477,18
926,36
702,26
462,40
889,41
453,15
216,26
157,42
387,31
294,18
220,26
525,22
764,20
53,46
520,23
370,26
310,26
345,22
493,11
372,27
541,41
869,11
828,34
571,22
38,46
737,10
735,42
842,34
358,27
246,42
663,26
218,42
621,24
548,24
552,22
929,11
693,25
299,11
745,28
342,40
868,11
889,11
611,34
820,26
108,42
832,11
268,11
311,11
75,42
211,11
478,23
612,40
134,17
773,27
539,11
102,11
865,25
346,25
357,11
115,11
331,11
210,22
436,26
141,22
363,20
408,22
199,9
307,44
258,21
745,42
333,34
160,44
190,23
623,24
832,26
535,48
33,7
419,11
739,26
989,11
700,42
969,36
188,15
133,14
627,42
795,30
620,11
150,42
315,18
969,28
598,42
402,42
641,11
60,4
304,26
30,11
488,11
378,42
181,39
65,6
190,26
99,11
570,31
268,22
72,42
812,21
236,39
870,27
600,39
259,42
295,11
728,11
719,42
969,34
617,27
169,20
808,41
971,31
87,25
283,11
175,22
45,11
809,42
674,11
246,3
666,42
287,12
762,27
655,20
827,18
899,45
371,11
97,11
148,24
782,11
634,26
248,34
231,11
390,25
982,40
848,7
603,16
226,11
934,42
701,11
579,22
122,44
283,11
588,42
635,4
885,41
887,11
943,11
261,42
505,42
770,11
599,42
847,26
694,27
681,19
438,27
392,26
352,22
676,18
830,26
556,24
212,20
904,42
151,42
876,27
741,42
406,11
333,11
957,24
940,11
984,23
470,42
225,46
863,42
130,42
944,42
718,11
800,42
922,42
362,26
415,11
206,42
969,42
125,11
720,7
6,46
521,11
863,25
647,27
592,26
358,22
533,41
815,27
365,42
575,22
212,1
678,22
816,11
36,42
999,2
130,42
510,42
599,22
917,41
245,25
724,43
971,26
362,27
547,26
159,22
912,20
30,15
464,11
266,42
721,26
523,11
833,47
219,46
661,22
932,27
642,40
251,40
345,11
984,14
885,48
65,11
944,41
938,42
916,18
682,22
138,23
789,23
507,27
890,20
520,42
343,23
883,42
905,11
903,22
555,21
502,8
379,16
341,41
795,11
482,42
756,41
303,21
902,11
649,27
1,46
467,44
229,42
968,44
543,22
446,34
383,12
736,41
540,27
721,36
828,23
262,23
641,11
859,42
707,27
662,41
756,32
343,20
966,11
453,25
882,11
650,27
673,11
369,11
311,15
426,11
125,11
9,41
680,15
174,11
782,28
740,11
670,11
742,27
312,40
875,34
405,36
353,33
993,11
920,42
102,11
330,22
409,26
903,42
405,27
250,11
11,11
862,22
961,22
252,26
572,11
510,11
3,24
272,34
10,11
39,2
651,42
879,11
89,42
33,26
705,18
421,22
603,26
193,40
367,41
173,26
433,22
788,34
121,20
915,22
890,27
982,18
658,26
619,25
73,42
504,22
918,26
694,11
786,11
997,49
131,42
839,42
506,41
860,42
432,21
228,42
78,26
446,11
873,11
0,25
759,43
33,18
410,21
926,42
457,11
677,11
665,41
536,14
917,20
694,44
200,42
176,42
199,15
942,11
285,16
912,22
624,11
496,48
328,49
971,42
530,41
835,23
308,26
588,26
563,22
405,18
450,34
234,34
366,26
914,26
409,26
99,22
861,42
788,22
358,3
487,39
640,42
877,42
586,26
288,26
706,27
534,39
188,49
226,47
478,11
872,21
116,39
96,41
636,42
656,11
48,18
264,26
315,41
856,11
443,44
254,27
94,34
924,42
864,42
22,11
597,42
513,22
812,39
981,11
774,18
793,44
509,42
277,11
677,42
977,24
981,18
614,36
263,22
810,8
230,39
128,22
649,42
382,11
849,22
212,9
522,34
458,2
645,11
745,11
896,46
667,42
700,31
733,34
56,42
395,22
6,18
577,44
955,48
384,27
695,26
170,47
72,11
912,11
12,26
555,21
203,41
672,27
813,42
603,11
565,20
749,22
516,41
323,34
869,26
16,41
85,14
746,42
695,42
501,22
571,42
456,23
263,11
767,42
22,42
838,42
282,20
353,42
896,23
246,42
189,27
940,26
972,42
655,42
689,18
801,42
371,40
768,39
797,11
584,26
876,21
73,11
367,11
7,31
252,41
429,25
155,42
555,9
333,11
559,11
493,47
970,42
771,41
327,11
587,42
662,44
241,11
794,42
702,11
673,42
863,22
606,42
523,31
10,11
380,11
585,23
446,20
837,26
37,23
868,40
185,26
154,40
816,44
731,11
430,44
450,34
386,22
74,2
758,7
88,11
170,40
719,26
237,42
828,25
151,11
838,27
109,19
690,22
16,21
898,11
992,11
359,20
771,11
126,8
930,20
146,20
255,11
902,27
160,11
422,42
861,33
53,11
467,42
592,13
369,11
257,42
584,42
240,42
456,28
327,24
889,39
204,31
473,23
686,25
553,26
751,11
945,23
984,42
986,29
681,41
928,22
979,11
659,42
404,23
851,31
643,26
936,11
734,34
370,20
753,47
266,22
506,22
411,42
558,24
821,37
227,21
229,27
884,27
277,34
121,20
829,44
197,20
933,22
329,22
206,18
222,11
34,11
2,11
968,42
945,44
500,5
203,11
230,26
816,24
586,42
197,48
640,11
27,42
368,11
126,9
732,11
154,15
95,44
995,44
969,26
378,11
159,11
337,44
396,41
990,22
150,42
560,18
694,39
399,41
16,42
434,42
688,26
915,12
916,42
977,11
115,42
909,26
217,41
799,28
24,45
321,27
417,11
546,44
711,42
542,23
90,39
908,29
489,42
305,42
972,42
587,41
294,2
651,42
915,42
603,21
214,42
334,22
244,18
851,44
330,34
984,42
255,41
417,25
19,42
338,42
151,22
853,44
341,27
370,23
445,14
969,5
115,30
769,42
964,16
643,11
238,41
720,42
772,27
291,39
605,11
937,42
134,22
887,22
610,11
411,11
405,11
996,42
245,42
371,20
356,42
529,22
618,25
79,42
567,15
138,39
593,26
584,11
376,6
792,22
639,27
331,30
576,31
981,23
191,42
545,27
467,26
343,42
416,18
387,41
885,9
672,26
499,41
924,39
535,16
591,26
393,33
249,41
575,21
187,11
561,22
723,27
405,18
549,41
273,34
745,11
380,26
109,11
873,11
286,11
936,11
399,22
973,0
591,20
734,42
496,11
549,4
407,42
215,42
889,28
41,48
197,7
239,20
186,26
118,18
886,40
637,25
699,22
386,44
391,42
715,11
330,34
620,39
988,9
35,1
762,19
154,11
298,11
860,11
921,22
447,23
308,42
463,23
31,26
551,11
451,14
788,11
185,11
70,23
259,18
238,11
341,27
441,22
232,42
574,11
125,23
418,24
168,9
915,26
591,11
132,42
856,44
231,26
808,34
713,48
170,42
628,26
580,25
742,7
319,24
790,41
985,49
378,27
35,42
749,11
150,42
233,42
707,22
585,40
396,11
897,26
860,26
146,42
236,22
412,42
885,16
244,42
292,42
97,42
851,20
369,39
10,30
621,42
655,40
16,24
641,42
586,36
156,22
910,42
702,34
939,31
594,42
864,40
561,22
589,11
19,11
385,11
210,42
501,26
324,33
302,18
200,27
830,22
79,11
42,27
233,34
89,46
309,42
145,11
844,11
892,34
908,39
51,23
433,11
899,11
451,23
46,42
695,7
415,11
135,39
371,11
29,18
265,42
505,23
107,42
965,26
149,20
887,11
205,26
28,22
131,26
696,21
506,20
153,39
869,11
745,22
239,11
17,26
616,11
762,11
33,42
829,26
645,22
149,34
401,22
731,39
720,28
305,27
587,26
558,27
889,11
440,42
44,25
440,11
899,42
441,42
503,27
60,44
319,11
536,11
548,42
827,40
200,22
82,11
466,26
909,41
11,11
428,27
816,25
61,41
345,5
798,11
453,25
272,11
297,11
357,22
228,22
232,42
133,42
526,47
569,15
473,32
77,11
804,11
180,18
209,42
617,26
257,42
253,25
215,37
200,11
880,41
897,11
887,41
321,46
749,11
288,27
72,11
696,11
838,42
480,18
63,11
823,41
396,42
845,20
609,42
136,16
985,11
771,26
645,11
27,44
351,21
884,47
127,22
330,18
389,11
638,11
506,20
609,13
704,42
805,22
32,26
19,20
129,15
268,22
40,11
986,23
173,23
947,44
586,11
596,18
85,41
849,22
158,22
667,20
386,20
676,18
806,41
136,11
294,15
184,16
822,11
105,44
980,47
445,20
579,47
410,26
467,26
571,42
438,25
630,22
616,13
511,22
647,26
852,42
293,39
943,19
895,42
65,20
63,11
168,25
162,42
608,42
422,11
450,13
392,30
214,26
790,44
767,26
783,25
962,11
573,11
596,11
589,11
872,26
676,25
758,27
145,11
578,26
338,22
733,41
933,42
659,27
885,41
774,11
895,20
995,11
399,11
347,41
538,36
633,26
231,34
818,11
354,22
377,42
843,42
68,26
992,47
396,42
178,26
757,24
857,42
143,18
98,42
18,22
556,34
749,2
127,9
194,11
48,11
442,11
37,13
384,11
395,11
938,11
44,26
774,39
902,42
48,22
744,11
902,26
817,39
926,34
220,25
426,22
108,42
110,20
88,22
400,25
173,47
813,9
911,11
597,41
630,22
360,27
499,11
833,11
34,23
694,12
255,11
944,26
274,20
56,22
873,31
584,11
934,42
209,22
747,11
999,11
413,42
605,41
964,42
777,42
395,22
19,25
972,11
854,22
586,26
755,11
482,25
475,42
793,27
150,40
473,25
86,11
86,11
882,27
976,44
341,42
589,34
949,42
435,9
605,11
118,20
223,39
572,41
714,11
564,41
399,15
106,22
782,20
568,27
898,26
951,23
766,25
394,23
827,41
732,41
229,34
584,18
454,42
982,42
310,22
20,18
692,11
891,11
864,41
96,42
180,11
797,11
298,41
747,27
518,26
337,42
718,11
670,4
957,11
751,42
766,42
276,42
309,22
593,15
12,11
818,44
979,48
333,42
971,42
955,11
738,5
502,11
893,11
592,22
813,37
175,27
331,41
242,27
434,42
962,30
976,42
528,42
666,11
39,22
272,25
710,42
116,28
257,11
147,25
238,20
528,40
443,27
909,11
23,42
437,9
181,11
601,22
468,26
997,27
788,20
362,42
405,3
552,27
250,41
310,11
205,42
86,42
888,26
673,27
243,22
208,11
813,42
481,11
586,26
509,42
686,22
820,26
76,42
219,22
951,22
5,22
908,42
599,49
302,44
782,27
10,42
595,22
341,42
979,11
71,42
719,24
774,42
912,41
621,42
474,11
545,14
946,11
487,42
371,41
431,22
692,42
769,27
521,25
384,46
472,26
54,3
608,48
149,20
466,11
535,11
601,11
238,28
902,42
743,27
490,22
838,1
851,39
984,27
487,10
78,42
727,9
156,41
689,23
463,34
285,11
206,42
672,22
913,44
801,42
942,11
41,2
298,23
56,42
137,9
90,11
277,42
227,42
572,42
314,27
448,42
928,42
703,22
635,34
610,42
269,42
782,26
576,27
995,11
339,25
233,18
471,11
3,15
596,26
425,26
507,39
337,27
30,31
1,22
117,25
744,26
314,27
291,25
947,27
958,11
416,42
57,15
316,11
990,18
813,26
193,49
337,48
259,48
850,42
803,11
61,41
745,11
386,26
708,42
106,22
750,39
847,11
410,42
772,11
670,43
599,41
488,11
343,24
210,22
247,21
417,27
980,7
776,39
330,11
37,11
1,26
921,44
739,42
767,27
828,11
365,18
304,11
361,42
478,11
139,22
302,11
238,16
924,42
829,20
980,25
624,16
821,22
766,31
353,11
632,18
932,44
328,34
545,34
196,39
411,42
67,42
638,41
596,26
160,11
787,34
983,11
41,42
388,42
673,27
950,11
94,42
537,11
528,11
299,22
491,26
906,9
665,42
624,42
763,42
71,11
402,23
82,40
868,26
167,11
430,26
218,11
581,11
961,42
332,42
592,11
118,11
684,42
513,25
584,11
353,6
823,9
373,27
457,15
475,11
975,21
436,18
222,26
399,32
900,22
802,11
757,34
8,44
424,20
246,27
276,41
548,42
543,11
286,39
442,26
798,2
635,11
107,42
658,42
97,49
794,41
467,42
885,27
854,31
963,26
74,42
137,18
596,15
752,41
141,41
458,11
108,39
680,26
365,42
121,11
64,26
816,16
246,22
7,42
542,41
169,40
589,42
990,11
715,42
281,30
766,11
646,46
913,9
406,25
269,42
453,4
317,27
582,21
970,11
5,11
604,18
617,11
341,39
703,41
517,42
664,44
366,21
370,42
68,13
922,11
417,42
16,18
600,39
980,42
151,22
612,33
11,42
678,11
501,44
953,11
186,11
203,11
499,16
348,26
867,44
643,7
59,22
542,42
376,11
331,48
17,42
268,15
412,42
893,23
992,41
538,42
186,26
163,9
678,22
676,18
106,10
841,9
953,11
940,20
961,34
599,34
211,22
79,11
818,42
497,26
72,20
41,27
65,11
791,26
117,26
473,24
112,11
243,22
396,26
122,11
671,22
432,11
940,11
879,22
657,23
786,42
746,42
516,42
516,11
919,11
227,11
695,22
562,15
274,11
195,11
196,2
749,42
338,42
645,11
32,18
741,18
926,18
15,41
755,42
369,11
826,6
952,42
943,24
640,42
693,41
25,39
952,34
899,11
636,41
153,31
252,15
545,11
631,34
94,26
124,41
788,11
765,23
107,11
392,42
439,42
940,11
158,27
645,31
737,18
493,42
501,42
334,20
498,42
116,41
123,41
175,42
71,40
99,42
26,23
277,34
844,42
657,14
684,22
602,23
556,26
638,43
661,14
769,31
759,39
505,14
556,39
553,42
741,42
861,42
491,30
77,7
149,34
295,42
343,22
631,42
705,42
275,37
960,26
959,42
422,11
799,22
810,31
134,27
476,7
187,3
932,42
868,24
331,26
854,39
338,34
46,27
392,36
854,42
255,11
919,41
788,21
637,31
347,11
468,39
457,25
137,10
4,42
942,11
553,42
900,42
969,43
768,11
342,11
135,11
546,47
471,22
579,22
298,42
337,20
14,40
214,20
711,49
532,26
847,42
40,39
876,21
740,20
40,20
723,11
67,26
125,27
106,42
173,22
702,22
989,42
949,11
264,25
65,26
903,26
384,22
392,0
230,22
626,32
79,26
203,42
967,42
940,42
554,34
503,11
189,44
507,48
619,2
82,42
551,27
992,42
284,42
922,11
559,44
242,26
839,20
903,47
399,22
946,27
40,42
205,42
356,42
758,22
121,11
65,11
686,27
932,34
778,18
208,25
411,11
757,15
252,42
994,27
675,11
246,26
970,11
721,42
426,42
562,34
942,28
231,34
523,9
335,41
743,26
190,22
737,42
530,18
789,18
646,42
407,39
939,42
487,22
208,9
999,11
910,26
235,34
990,42
893,11
419,22
43,11
624,34
795,42
889,9
981,9
776,26
809,26
683,44
717,20
85,23
793,11
658,11
913,49
726,21
503,11
461,11
799,11
455,21
90,11
13,11
560,48
62,24
791,11
190,11
963,42
742,42
850,11
911,26
348,11
260,42
366,27
82,11
488,26
432,22
570,42
626,42
569,42
617,48
539,11
652,42
350,11
487,42
679,42
565,12
263,30
219,34
900,11
436,27
480,26
474,26
731,18
846,39
669,11
328,42
676,42
665,22
20,11
497,24
802,1
238,34
352,22
391,41
166,26
980,15
287,25
256,39
463,24
58,11
273,42
259,42
966,42
253,39
498,22
848,11
996,20
263,27
589,25
31,11
76,27
476,42
182,42
653,2
167,34
182,11
521,11
3,41
772,13
165,11
935,11
803,2
870,26
72,11
706,42
778,22
325,26
922,11
831,27
532,22
893,42
161,3
350,23
905,11
449,27
32,25
6,11
990,27
218,22
250,26
488,31
170,27
550,42
486,25
537,11
976,42
604,22
271,26
138,42
199,22
696,11
559,27
842,26
683,30
994,26
501,26
663,22
833,22
634,11
94,41
470,44
32,11
731,23
413,11
434,41
263,20
77,42
708,26
85,11
534,11
293,46
311,34
868,42
488,11
287,34
988,11
958,41
279,11
623,13
62,11
324,18
111,28
932,22
677,34
891,41
845,42
77,7
189,20
969,41
882,27
131,44
722,26
879,9
963,22
560,20
766,42
287,42
753,11
294,11
144,26
677,26
13,34
750,11
70,42
3,39
327,11
772,22
423,44
589,28
844,26
639,11
569,23
742,22
49,11
320,41
67,2
843,11
515,11
595,9
447,25
419,21
450,42
283,22
531,15
583,42
771,22
707,18
635,11
43,42
224,39
645,11
430,42
848,40
793,9
60,42
487,42
913,15
869,39
294,11
508,39
166,1
713,44
257,22
128,42
416,22
512,26
773,42
989,39
982,11
759,20
117,34
259,42
528,42
208,26
431,11
241,11
379,42
450,11
250,42
610,22
759,42
124,21
58,22
207,3
831,26
79,41
277,22
509,22
556,11
388,13
904,22
475,46
525,44
94,27
655,42
648,11
793,42
480,22
78,40
44,42
560,40
274,20
835,39
919,42
113,11
161,26
878,13
776,42
398,11
437,20
986,11
613,26
530,11
108,9
605,25
100,27
762,20
891,42
563,20
220,11
226,42
49,11
318,25
794,11
185,48
869,42
383,39
490,15
345,24
250,11
388,27
155,23
53,41
299,42
612,11
115,22
454,1
98,42
32,22
78,31
204,26
402,26
257,18
651,15
462,44
805,26
136,11
889,27
140,11
753,23
999,42
193,11
27,14
140,10
172,41
869,42
860,23
229,11
922,23
965,26
107,42
800,22
523,20
861,41
553,11
929,39
823,35
393,18
751,42
533,11
13,42
174,8
600,46
587,11
741,22
482,14
700,18
629,42
388,27
313,32
298,24
882,11
915,42
345,27
983,11
359,34
390,26
403,11
427,23
550,7
565,11
663,26
527,42
283,42
242,11
535,11
992,39
768,40
119,22
974,11
211,19
608,11
227,22
180,15
140,14
883,9
279,18
419,25
686,45
730,39
680,47
331,23
28,42
949,41
797,22
608,42
302,26
82,41
555,35
971,11
473,11
563,11
998,25
894,42
495,11
618,24
134,11
594,22
504,11
523,41
314,42
608,11
309,42
580,11
778,27
842,39
605,42
907,42
645,18
717,3
779,39
230,41
227,42
442,20
564,2
95,42
957,11
355,22
769,23
349,30
187,22
966,41
716,48
272,22
328,29
249,27
435,42
553,13
764,11
62,42
317,27
691,42
424,25
898,11
970,11
207,42
824,27
772,11
883,42
98,18
227,27
545,21
22,33
740,11
480,22
788,18
354,30
423,42
428,11
71,27
986,42
725,22
445,26
654,22
396,15
639,39
713,11
697,27
87,34
615,11
748,42
419,14
976,41
987,7
935,34
21,11
134,11
9,42
517,11
619,24
660,11
267,22
394,23
258,13
597,27
930,42
178,26
216,42
125,27
756,26
222,11
95,39
859,42
72,41
997,42
84,11
2,23
792,26
290,46
628,20
156,11
676,42
734,20
597,11
310,34
435,11
711,26
943,42
718,11
88,34
361,26
501,42
248,11
516,11
861,7
30,11
990,23
771,42
482,42
471,42
6,41
459,11
684,41
242,26
22,34
682,21
448,11
672,41
914,41
359,26
826,11
646,11
599,42
223,23
24,22
791,42
480,11
338,26
726,42
336,26
139,15
722,34
515,25
650,25
535,42
185,49
18,34
240,42
621,11
67,9
645,22
138,41
705,42
340,42
676,11
864,31
942,8
890,40
628,42
160,42
888,11
491,25
889,6
348,11
143,11
169,42
794,9
841,47
998,26
414,20
799,26
67,27
581,42
592,11
359,41
744,42
919,42
752,11
86,11
205,34
716,11
277,27
745,39
123,39
55,11
133,27
73,11
41,39
77,20
843,11
188,24
157,22
477,23
740,42
491,22
695,42
993,42
77,11
214,40
813,22
844,34
527,33
120,34
927,41
878,42
591,27
535,1
763,44
210,25
323,18
133,11
549,25
74,34
701,42
863,34
909,42
18,22
207,42
612,11
88,42
945,39
152,16
568,11
92,23
791,11
90,42
60,39
589,48
467,26
831,11
690,42
958,11
977,18
414,42
528,11
567,32
593,41
621,22
786,44
623,34
183,11
288,42
312,18
960,34
415,42
602,11
591,20
966,23
203,42
517,15
281,11
490,9
999,11
595,11
756,22
780,42
451,26
21,26
775,11
591,11
420,21
797,42
321,42
233,11
703,42
143,9
418,20
294,11
429,11
706,33
568,21
501,25
408,34
38,44
134,11
551,22
159,11
968,11
109,42
542,22
22,36
753,42
896,42
841,34
184,42
481,31
762,42
604,40
797,29
732,34
673,22
694,23
576,39
576,11
291,20
278,23
735,25
721,11
258,2
186,47
622,42
544,23
463,11
711,25
487,15
865,42
250,28
108,42
370,6
493,42
350,42
845,11
106,7
485,42
310,11
473,47
779,23
919,10
399,42
673,25
992,11
441,22
853,26
413,26
547,14
605,41
522,25
590,34
273,43
948,39
473,42
576,30
206,42
117,25
666,39
438,26
650,11
771,42
128,9
556,11
633,22
245,42
254,34
541,23
14,22
710,11
927,11
891,42
620,11
371,42
539,39
278,42
692,28
854,25
182,26
605,42
305,34
842,25
971,26
545,42
333,19
906,27
97,22
599,42
34,18
863,42
139,11
263,14
763,22
245,27
333,11
954,20
796,42
413,27
629,42
63,11
129,18
204,29
406,21
531,28
125,40
158,21
794,44
760,42
435,11
520,11
681,27
240,47
363,40
605,21
64,11
881,11
930,22
961,42
785,26
675,22
126,26
213,11
726,23
581,9
39,27
494,42
607,11
549,39
795,39
431,22
678,11
821,13
59,42
860,44
165,42
841,11
268,23
67,21
27,22
511,11
849,49
999,26
460,20
127,47
716,23
107,20
164,18
52,31
758,39
126,27
296,20
338,22
625,11
861,42
69,26
468,42
945,2
528,42
547,39
943,42
819,11
519,11
775,11
27,27
289,22
191,23
949,42
665,20
879,22
950,22
38,26
711,44
789,11
11,42
361,11
608,21
108,20
518,27
529,24
91,34
717,41
918,11
975,39
762,44
988,25
974,40
229,42
266,22
674,37
716,27
10,18
833,42
818,11
535,42
91,34
318,11
828,39
366,31
981,26
859,42
421,20
168,20
875,41
916,40
767,38
797,26
518,11
854,40
117,26
213,22
281,42
120,20
280,13
865,11
626,42
442,42
304,26
808,22
46,9
194,42
505,22
405,26
318,24
130,43
821,9
892,27
612,41
96,11
944,18
565,49
195,42
674,6
706,26
742,26
869,11
990,22
963,11
